query,top tables,target table,target answer
what was the major platform of the know-nothing party,Bootstrap Bill Turner_61F7DE80F2502CA3,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Public holidays in Mexico_6FE39260A4DFF31E,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,You're Still the One_4B46A19891733AAD,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,The Secret Daughter_F3D4CCA2998C6731,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Embargo Act of 1807_3EC3F8F29413FD85,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Psycho (1960 film)_B4726E65923083AD,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Men's major golf championships_80D869EC8BEDF8F5,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Woodstock_D965486F1B0E30CE,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Pirates of the Caribbean: At World's End_CAA2AB26B34285C,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,114th United States Congress_B03F4F242B508AF7,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Large Hadron Collider_4BFE703C069557F5,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,I Was Made for Lovin' You_47D517BED755EE29,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Chesapeake–Leopard Affair_DCDFA730FC3FE92,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Democratic-Republican Party_DCDFA730FC3FE92,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Jeffersonian architecture_DCDFA730FC3FE92,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Louisiana Purchase_DCDFA730FC3FE92,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Mount Rushmore_DCDFA730FC3FE92,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Northwest Ordinance_DCDFA730FC3FE92,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Thomas Jefferson_DCDFA730FC3FE92,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Make the World Go Away_ED5C77167ECAB05F,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Davy Jones (Pirates of the Caribbean)_C702A3C5AE69A728,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Flying Dutchman (Pirates of the Caribbean)_C6965C619D62AB5A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Gun laws in the United States by state_449F0BA9026F4E81,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Monarchy of Canada_4EB0B780CA45026A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,National People's Congress_848A6DBA0E88D472,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,United States Code_9BC7507287EBA138,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Pirates of the Caribbean: Dead Man's Chest_FE2756DD0640E590,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Atlantic hurricane season_8F6ADFDA611CD583,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,National team appearances in the FIFA World Cup_C608226545DCBD4E,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,"What's New, Scooby-Doo?_C88120ABFFAD17F7",Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,112th United States Congress_6B534B5E82AEF294,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Let It Be_B96A179E532BF937,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Brian Wilde_A4BCDAA6EE0041DC,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of massacres in Great Britain_2CA8DAFB0C3D3A00,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of The Suite Life on Deck episodes_F4BB385E166F955B,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Flavor of Love (season 2)_7376F14548C1D990,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Atlantic hurricane season_64344AD68AA82BB6,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,The Grim Adventures of Billy & Mandy_C20D75076BB88E34,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Olive Branch Petition_DCDFA730FC3FE92,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Sponsor (legislative)_B03F4F242B508AF7,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of Phineas and Ferb songs_8117EC86AD9D0FB,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Courage the Cowardly Dog_2203F37187874090,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Office of the United Nations High Commissioner for Human Rights_E38C1213680688,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Monarchy of New Zealand_4EB0B780CA45026A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,David Vanian_C1EE506DA3E29379,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Military order (monastic society)_73C150EBBB0A4D29,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Wicked Witch of the West_47F707F897EAA6C6,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,BBC Sports Personality of the Year_ECCC5462EC0C2A5F,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Communist Party of China_8026756F46E73946,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,110th United States Congress_9BC7507287EBA138,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,111th United States Congress_9BC7507287EBA138,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,115th United States Congress_9BC7507287EBA138,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,United States Poet Laureate_9BC7507287EBA138,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,United States congressional committee_9BC7507287EBA138,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Ford Field_EA7AAFCD65D5C526,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Then He Kissed Me_B96A179E532BF937,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Out of Time (The Rolling Stones song)_3364C2A5D348EB9,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Shania Twain (album)_D85ECCFDD55BF734,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Florence and the Machine_5355EF91200F9DCB,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,You Got the Love_5355EF91200F9DCB,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,My Little Pony: The Movie (2017 film)_B6FCA9F7725E3D1B,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of dictionaries by number of words_CFE373F54AFB8339,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Steamboat Willie_9E6D9CF148691DEE,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Sergeant Major of the Army_558427A7C6D4275B,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,We shall fight on the beaches_8D6930CC05A69F47,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Cow and Chicken_4CE0D42BE052DBA4,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Lewis and Clark Expedition_DCDFA730FC3FE92,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,United States two-dollar bill_DCDFA730FC3FE92,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
