query,top tables,target table,target answer
who starred in the film walk the line,Battle of Kursk_F3E2CE4715FEB696,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Battle of Ortona_F3E2CE4715FEB696,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Operation Market Garden_F3E2CE4715FEB696,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Soviet–Japanese War_11BDAFD58C2A0BB7,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of WWE pay-per-view events_68A5CBE5745D94E6,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Tommy (1975 film)_75B52D419C4A48DC,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Carnegie Steel Company_B336400D363A4B0E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,PNC Financial Services_B336400D363A4B0E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Bedknobs and Broomsticks_1FE22248A6C1C7DF,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Lilo & Stitch_1FE22248A6C1C7DF,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Oliver & Company_1FE22248A6C1C7DF,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Joker (The Dark Knight)_55664E7F23E9768E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Elvish languages_79E86DB29863CB6D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Billy Don't Be a Hero_F9E95ED3DC4C4CF7,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Ted (film)_DA512A944FB6B0D2,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Over the Hedge (film)_5E62E24C22625513,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Ratatouille (film)_6FA74C80FE15B8DD,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,She Thinks I Still Care_DB5467D529F83F58,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,David Thewlis_C4B42EC4CE2C4DF0,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Gothic Line_B7CBB8FF87615B27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Omaha Beach_B7CBB8FF87615B27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Operation Overlord_B7CBB8FF87615B27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Pound Cake / Paris Morton Music 2_E8755D317A9E7896,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Emperor's New Groove_1FE22248A6C1C7DF,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Young and the Restless_4D93C2E37B97AC5D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Cinderella_3A148B0518AFC88D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Rapunzel_ECC4A4A3D3321C98,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Transformers: Prime_3C5940E580984E9,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Mister Rogers' Neighborhood_B336400D363A4B0E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Never Let Me Go (2010 film)_D5111D01AD63D27F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Piece of My Heart_89D0A8F58CCD6A9A,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Van Helsing (film)_DDFC90500D3DB811,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Dieppe Raid_36CABC20255BBCAC,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Manhattan Project_245D38FCFD83FA27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Soviet–Japanese War_36CABC20255BBCAC,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Sistine Chapel ceiling_A19A12BD2B27508E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Talfryn Thomas_E300905AB440F092,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,First Indochina War_11BDAFD58C2A0BB7,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Invasion of Poland_11BDAFD58C2A0BB7,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Sorcerer's Hat_29D3659F09E096A,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Silence of the Lambs (film)_5B7D7A9AA53163F0,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Walt Disney Animation Studios_1FE22248A6C1C7DF,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Taylor Momsen_F8306E305650E9F5,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Bare Necessities_95EE0BA79FD32D65,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Batman Begins_1A36871F81C7E60F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,X-Men (film series)_A61AED5CAC483768,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,X-Men (film series)_46CCBD845A7DF859,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,"What's New, Scooby-Doo?_BB13A33D466E8A1A",Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Battle of France_B7CBB8FF87615B27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Free France_9C3FB21B7F9DD4B1,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Indian National Army_B7CBB8FF87615B27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Normandy landings_9C3FB21B7F9DD4B1,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Second Italo-Ethiopian War_B7CBB8FF87615B27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Jeanne Sagan_C42647C7082AA971,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Tom Ellis (actor)_F22EADC93CC77185,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Whole of the Moon_6AEC2D3235ECD438,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Fox and the Hound_4C859AE3C8504716,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Knock Three Times_52E8D43228F4C109,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Lynda Baron_2120E7E8A2D6ED61,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Frog Prince_3A148B0518AFC88D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Night on Bald Mountain_29D3659F09E096A,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Jack Lord_A8B022C06F92E56,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Meant to Be (Bebe Rexha and Florida Georgia Line song)_530DA75E460BF659,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Captain Underpants: The First Epic Movie_652FF8F8F35128AC,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Baloo_95EE0BA79FD32D65,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Mowgli_95EE0BA79FD32D65,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of awards and nominations received by Whitney Houston_BF46973DF8C1AEE0,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Bombing of Dresden in World War II_245D38FCFD83FA27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Fantastic Four (2015 film)_8BFFA52E8EFC23F2,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Olaf's Frozen Adventure_1FE22248A6C1C7DF,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,"United States Senate elections, 2014_A2E5C32C92F3478A",Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of James Bond vehicles_B86178BA2B322027,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Rango (2011 film)_3C2C6905E4E1F61,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Armistice of Cassibile_245D38FCFD83FA27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Bombing of Tokyo_36CABC20255BBCAC,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,League of Nations_245D38FCFD83FA27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,North African Campaign_245D38FCFD83FA27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Occupation of Japan_245D38FCFD83FA27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Citizen Kane_10257F478B1DA6C2,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Monsieur Verdoux_10257F478B1DA6C2,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Margot Kidder_D604423C6CCC42A8,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Wayne Brady_3A26B586DDB1A5EC,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Naval Battle of Guadalcanal_11BDAFD58C2A0BB7,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,One Hundred and One Dalmatians_1FE22248A6C1C7DF,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Brothers in Arms (album)_F8E2AD66953204C2,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Into the Woods (film)_65CFDC8BD0371213,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Tablets of Stone_3CCFE773651736E8,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Imagine (John Lennon song)_E18D55B875275D6E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,One Piece_ABA895822D8C506C,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Heinz Field_6169B5D2AAFF0C58,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Little Mermaid (1989 film)_DD5B49697CAEA41F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The War of the Worlds (radio drama)_10257F478B1DA6C2,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Mayim Bialik_6E45C3AB9D2164E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The French Lieutenant's Woman (film)_D5A1089109A8D211,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Battle of Hong Kong_B7CBB8FF87615B27,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Mulan (1998 film)_DD5B49697CAEA41F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Coco (2017 film)_6FA74C80FE15B8DD,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Mr. Freeze_1A36871F81C7E60F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Ralph Breaks the Internet: Wreck-It Ralph 2_1FE22248A6C1C7DF,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
